urn;text;company_mention_count;profile_mention_count;hyperlink_count;hyperlink_internal_count;hyperlink_external_count;hashtag_count;detected_language;content_type;share_audience;time_zone_name;time_zone_offset_in_minutes;reaction_count;comment_count;direct_comment_count;share_count;view_count;did_self_like;did_company_like;company_reaction;synchronized_reaction_count;synchronized_comment_count;synchronized_share_count;synchronized_stats_at;reshared_share_urn;post_scheduled_date;post_created_at;post_updated_at;post_published_at;post_deleted_at;impression_count;tags;post_url;image_urls;document_url;posted_by_profile;posted_by_company;posted_in_group;reaction_count_like;reaction_count_interest;reaction_count_praise;reaction_count_empathy;reaction_count_entertainment;reaction_count_appreciation;reaction_count_maybe;text_characters;text_words;text_paragraphs;text_sentences;text_reading_time_ms;text_readability_index
urn:li:share:7293228580438708225;"Há anos que continuo vendo esse meme.  

Já vi ele de cada uma destas fases. 

E confesso que é muito melhor quando você já está na 3° fase e consegue resolver qualquer coisa com SQL. 

Na 1° fase também é interessante, onde você tem apenas SQL básico e um sonho, e sonhar é sempre bom. 

Na 2° fase é quando o sonho começar a parecer impossível e tu vai usando outras ferramentas por serem ""mais práticas"" devido ao conhecimento ou experiência limitada no SQL. 

Esta é a fase mais difícil de sair, pois você começa a colocar na cabeça que:
- ""Python é melhor que SQL"".
- ""Planilha é muito mais fácil que SQL"".

Se isso está certo ou não, não cabe a mim, mas conseguir ter liberdade para fazer todas suas manipulações em SQL lhe traz uma agilidade muito grande em não precisar ficar mudando de ferramenta. 

E é aqui que entra meu conteúdo, minha esperança é conseguir te ajudar a ir desta 2° fase para a 3° fase e ser o cara que fala ""Just use SQL"". 

Então se tu curte dicas de SQL e macetes de gente velha, já segue aqui, se o conteúdo não lhe agradar o humor agradará muito menos 🤣";0;0;0;0;0;0;pt;Image;public;;;815;71;;26;;;;;815;71;26;2025-03-06T21:48:51.080Z;;;2025-02-06T12:00:03.353Z;2025-02-06T12:00:03.353Z;2025-02-06T12:00:03.353Z;;87229;;https://www.linkedin.com/feed/update/urn:li:share:7293228580438708225;https://depository.authoredup.com/images/IMG_Log5KWjdf3XPFtW4ziTu1ZY3cASxYN;;Thanael Butewicz;;;615;6;17;28;147;2;0;794;215;11;12;51600;4.92
urn:li:share:7292673617245401089;"Você é Bombeiro? Não? E essa mangueira aí... 

Mesmo não sendo bombeiro estamos apagando incêndios diariamente. 

Para quem trabalha com dados uma das coisas mais comum é precisar apagar incêndios o tempo todo. 

- Visualizações que resolveram parar.
- ETLs que não gostam de você.
- Stakeholders que querem mudar a cor da borda do gráfico. 
- Processos de 1990 que resolveram se aposentarem. 

Se você não precisa lidar com isso, só te digo uma coisa. 

""Estou com inveja"".";0;0;0;0;0;0;pt;Image;public;;;115;24;;0;;;;;115;24;0;2025-03-06T21:48:51.074Z;;;2025-02-05T12:00:11.682Z;2025-02-05T12:00:11.682Z;2025-02-05T12:00:11.682Z;;15575;;https://www.linkedin.com/feed/update/urn:li:share:7292673617245401089;https://depository.authoredup.com/images/IMG_NZeDcvbYq4KcdBo9C1gopLa4ELGnvi;;Thanael Butewicz;;;55;0;0;1;59;0;0;353;85;9;11;20400;1.99
urn:li:share:7292343182736920576;"Declaro aberta a temporada de viagens!

Ontem estava na estrada novamente, porém diferente.

Sou Nômade há 2 anos e meu estilo de transporte sempre foi caronas, ônibus e raramente avião quando conseguia passagem muito barato.
Tenho uma Newsletter com estratégias para economizar

Mas esse ano vai ser diferente, comprei uma Doblò e aos poucos vou adaptando ela para viver e ter toda minha autonomia nela.

OBS: Preciso pensar num nome carinhoso para minha Doblò

E agora eu e ela começamos essa jornada, pretendo passar uns dias em Balneário Camboriú e Florianópolis, logo antes de começar a subir os estados.

Qual meu destino ? Não tenho ideia, mas tenho muita vontade de passar alguns meses em Minas Gerais.

Então pretendo começar a trazer alguns conteúdos dessa viagem aqui na rede junto com os conteúdos de dados que sigo trazendo normalmente.

Além disso, não tenho ideia de como vou adaptar o carro, então em muitas coisas vou usar minhas conexões aqui da rede para ter uma noção.

Então... alguém ai tem Starlink ? Quero feedbacks sobre ela.";0;0;0;0;0;0;pt;Image;public;;;125;21;;0;;;;;125;21;0;2025-03-06T21:48:51.121Z;;;2025-02-04T12:00:04.738Z;2025-02-04T12:00:04.738Z;2025-02-04T12:00:04.738Z;;10782;;https://www.linkedin.com/feed/update/urn:li:share:7292343182736920576;https://depository.authoredup.com/images/IMG_5yBYL8NFgRJnGgghrZ22Mb4ojpzLEo;;Thanael Butewicz;;;88;2;12;20;0;3;0;818;193;11;14;46320;5.43
urn:li:share:7291041493467725825;"Sabe por que é fácil encontrar os dados mais populares em suas análises?


Porque eles estão na ""moda""...";0;0;0;0;0;0;pt;Image;public;;;130;12;;0;;;;;130;12;0;2025-03-06T21:48:51.032Z;;;2025-01-31T12:00:08.757Z;2025-01-31T12:00:08.757Z;2025-01-31T12:00:08.757Z;;6089;;https://www.linkedin.com/feed/update/urn:li:share:7291041493467725825;https://depository.authoredup.com/images/IMG_pS7t2WH8WKbNEkrwYKNVkupY3dquJu;;Thanael Butewicz;;;46;1;0;3;79;1;0;76;20;2;2;4800;1.47
urn:li:share:7290151832570519552;"Até ontem eu conhecia uns 3 serviços Cloud Free para instanciar um banco. 

Muita gente colaborou citando as ferramentas que usam e gostam. 

Ontem fiz uma postagem comentando sobre o Supabase, um serviço Cloud gratuito que uso para subir um banco de dados na nuvem de forma gratuita para meus projetos. 

O post teve um engajamento legal e muita gente comentou quais ferramentas usam no mesmo estilo. 

Então resolvi juntar a maioria delas aqui, ainda existem muitas outras. 

Então se você pensa em criar um banco de dados na nuvem para que seus projetos não dependam mais da sua maquina segue uma lista de serviços que o pessoal recomenda. 

- Neon.
- Vercel.
- Tembo.
- Render.
- Supabase.
- Snowflake.
- Databricks.

Destas a que tenho usado e recomendo pela facilidade é o Supabase. 

Ainda existem inúmeras outras, comenta ai se conhece outra. 

Mas saiba que você tem muitas opções gratuitas para ter um banco de dados na nuvem para seus projetos pequenos. 

O fato de ter o banco na nuvem facilita para que seus projetos não fiquem mais dependentes da sua maquina. 

Já cansei de formatar a maquina e perder projetos pois esqueci do backup. 😅";0;0;0;0;0;0;pt;Image;public;;;140;21;;2;;;;;140;21;2;2025-03-06T21:48:50.958Z;;;2025-01-29T12:00:08.528Z;2025-01-29T12:00:08.528Z;2025-01-29T12:00:08.528Z;;10593;;https://www.linkedin.com/feed/update/urn:li:share:7290151832570519552;https://depository.authoredup.com/images/IMG_YEzDwQNw2MX4x2KSoL6Sha3GL7wDnd;;Thanael Butewicz;;;115;13;7;4;0;1;0;896;205;18;19;49200;4.55
urn:li:share:7289419242372755456;"Já pensou em criar um banco seu para treinar SQL ? 

""Ah Thanael, mas é muito chato e difícil configurar um banco"".

Provavelmente você já deve ter falado ou passado por isso ao configurar um banco local em sua máquina. 

Mas e se eu te disser que existe uma forma muito fácil e prática de criar um banco de dados sem precisar instalar nada em sua máquina ? 

E melhor sem gastar nem 1 real. 

""Ah Thanael, você tá com a cabeça nas nuvens pensando nisso""... Literalmente é na Nuvem, ou melhor, CLOUD hahahahahaha. 

E não adianta vir com papinho de que Cloud é muito difícil ou não tem dinheiro. 

Pesquisa ai SUPABASE, tu consegue usar o serviço Free (GRATIS) e instanciar um banco de dados em menos de 5 minutos. 

Das ferramentas de Cloud que usei essa é a mais simples e fácil para você criar um banco para seus projetos pessoais. 

Você pode tentar outras como AWS e etc, mas se o seu foco é só ter um banco de dados online para seus projetos pessoais, usa o Supabase. 

Além de ser fácil, não tem perigo de vir uma fatura de alguns $ (DOLARES) na conta haha. 

Não levem o meme abaixo para o coração, é apenas uma recomendação para quem quer somente criar um banco de forma fácil sem aprender muito sobre Cloud.";0;0;0;0;0;0;pt;Image;public;;;925;110;;31;;;;;925;110;31;2025-03-06T21:48:51.066Z;;;2025-01-28T12:00:01.362Z;2025-01-28T12:00:01.362Z;2025-01-28T12:00:01.362Z;;107504;;https://www.linkedin.com/feed/update/urn:li:share:7289419242372755456;https://depository.authoredup.com/images/IMG_RqT1gPzcKtCP7o8J8LHmSPdM4LaU7g;;Thanael Butewicz;;;754;85;24;49;9;4;0;904;235;12;13;56400;5.73
urn:li:share:7289411713269919746;"""Sem dados você é apenas mais uma pessoa com uma opinião.""

Se eu for feliz não estou nem aí para os dados 😅 

Essa postagem é só para te lembrar que a vida não é só trabalho, a vida é muito mais do que a parte profissional. 

Irônico eu agendar esse post para uma segunda-feira, mas gosto de refletir sobre a seguinte provocação:

""Quem é o Thanael ?"" - Somente ""Analista de Dados"" não me representa.

Poderia dizer que esse é um post motivacional sobre o ""Thanael"" ser: 
✈️ Nômade Digital há 2 anos. 
🎲 Criar conteúdos sobre Dados. 

Mas na verdade fiz tudo isso só para dizer que estou felizão por ter conseguido correr 10 Km neste fim de semana. 🏃 

E cara, 10 Km é muita coisa, correndo é ainda muito mais. 

Enfim, lembra que sua vida não precisa se resumir somente a parte profissional, foca em descobrir e tentar novas coisas. 

Eu voltei a aprender a tocar gaita e flauta, coitado dos vizinhos com o barulho, agora lembro por que parei, mas estou me divertindo muito.

Quando foi a ultima vez que tentou algo diferente só pela diversão ?";0;0;0;0;0;0;pt;Image;public;;;171;23;;0;;;;;171;23;0;2025-03-06T21:48:50.981Z;;;2025-01-27T12:00:13.839Z;2025-01-27T12:00:13.839Z;2025-01-27T12:00:13.839Z;;8150;;https://www.linkedin.com/feed/update/urn:li:share:7289411713269919746;https://depository.authoredup.com/images/IMG_ZgaAScX1CqmuCUZ7nHGpMQKrSiczjT;;Thanael Butewicz;;;119;1;27;21;2;1;0;775;189;13;15;45360;4.18
urn:li:share:7286911592284221441;"O que o SQL é o futebol tem em comum? 


Ambos possuem LATERAL. 

Se você ficou curioso sobre o que é LATERAL em SQL, dá uma olhada no meu post anterior que ele vai te explicar. (Link nos comentários)

É um conceito avançado e muito prático. 

OBS: Só achei meme com camisa da Argentina, peço perdão aos fanáticos de futebol.";0;0;0;0;0;0;pt;Image;public;;;79;16;;1;;;;;79;16;1;2025-03-06T21:48:51.045Z;;;2025-01-24T12:00:08.978Z;2025-01-24T12:00:08.978Z;2025-01-24T12:00:08.978Z;;10430;;https://www.linkedin.com/feed/update/urn:li:share:7286911592284221441;https://depository.authoredup.com/images/IMG_oJJbWJgF4zAoP6AAyhzFcAEkYfv5zA;;Thanael Butewicz;;;46;2;1;2;28;0;0;236;63;5;6;15120;1.46
urn:li:share:7287169212467269632;"Como fazer UNPIVOT no PostgreSQL de forma simples. 

Sabendo disso você não precisa mais sair do SQL. 

Chega um momento no aprendizado do SQL que você percebe que consegue fazer praticamente qualquer manipulação de dados via SQL. 

Realizar Pivotagem e Unpivotagem de tabelas é um dos tópicos um pouco confusos para quem tenta fazer via SQL. 

Muitos desistem de fazer via SQL e correm para Python, R ou Whateaver. 

Mas saiba que é possível sim realizar isso via SQL, o comando LATERAL é uma mão na roda para fazer Unpivotagem. 

Dá uma olhada na imagem abaixo como é simples fazer isso. 

Agora quando a quantidade de coluna é dinâmica aí é um pouco mais complexo.";0;0;0;0;0;0;pt;Image;public;;;797;40;;29;;;;;797;40;29;2025-03-06T21:48:51.107Z;;;2025-01-23T12:00:16.168Z;2025-01-23T12:00:16.168Z;2025-01-23T12:00:16.168Z;;93464;;https://www.linkedin.com/feed/update/urn:li:share:7287169212467269632;https://depository.authoredup.com/images/IMG_XRzsFYaLNdpzH59nDrPg9puF9jfv3N;;Thanael Butewicz;;;663;69;17;38;8;2;0;512;115;8;8;27600;6.73
urn:li:share:7287615163166289922;"Sabia que tem como Embelezar o resultado das suas consultas ? 

Aprenda a mostrar o tamanho de armazenamento de forma agradável.

Dentro do PostgreSQL existe o comando pg_size_pretty( ) que serve para formatar o tamanho de armazenamento para um formato mais agradável de visualizar.

Perceba como é prático e melhor apresentável utiliza-lo para termos uma noção do tamanho das tabelas do Banco.

Porém, toma cuidado que ao usa-lo o resultado deixará de ser um tipo número para se transformar em um dados de texto.";0;0;0;0;0;0;pt;Image;public;;;95;10;;0;;;;;95;10;0;2025-03-06T21:48:51.113Z;;;2025-01-22T12:00:17.328Z;2025-01-22T12:00:17.328Z;2025-01-22T12:00:17.328Z;;7214;;https://www.linkedin.com/feed/update/urn:li:share:7287615163166289922;https://depository.authoredup.com/images/IMG_68bn6sPcyZbY1PfSS4oKPWHCV4t2hU;;Thanael Butewicz;;;67;18;4;5;1;0;0;407;88;5;5;21120;9.15
urn:li:share:7287275790449201153;"Me ajude a te ajudar: Qual seu nível de SQL ? 

Dá uma olhada na descrição de cada nível.

Ultimamente tenho aumentado bastante minhas conexões aqui na rede, acredito que seja devido a meu bigode que deixei crescer. 

Ou pode ser pelos conteúdos em SQL que parece mais provável. 

Então quero entender um pouco melhor o nível de SQL das pessoas que me seguem para entender qual tipo de conteúdo devo focar. 

Qual seu nível de SQL ? 

💡 𝐒𝐐𝐋 ? 𝐄 𝐒𝐄 𝐐𝐔𝐄 𝐄𝐋𝐄 ?
Ainda não teve contato com a linguagem, sabe do que se trata, mas nunca chegou a criar consultas na prática.

🙌 💓𝐂𝐚𝐦𝐢𝐧𝐡𝐚𝐧𝐝𝐨 𝐞𝐦 𝐒𝐐𝐋 - Não encontrei o bendito emogi
Está dando os primeiros passos na linguagem, está aprendendo conceitos iniciais como 𝐒𝐄𝐋𝐄𝐂𝐓, Filtros com 𝐖𝐇𝐄𝐑𝐄, Funções de Agregações.

👏 𝐂𝐨𝐦𝐞ç𝐚𝐧𝐝𝐨 𝐚 𝐜𝐨𝐫𝐫𝐞𝐫 𝐜𝐨𝐦 𝐒𝐐𝐋
Já entende os conceitos básicos e consegue criar consultas simples/intermediarias. 
Está aprendendo conceitos como: 𝐉𝐎𝐈𝐍𝐬, 𝐂𝐀𝐒𝐄, 𝐂𝐓𝐄 

👍 𝐂𝐨𝐫𝐫𝐞𝐧𝐝𝐨 𝐞 𝐭𝐫𝐨𝐩𝐢𝐜𝐚𝐧𝐝𝐨 𝐞𝐦 𝐒𝐐𝐋
Aprendeu os conceitos do nível anterior mas ainda não é natural usa-los.
Aqui começou a aprender sobre Window Function e está reforçando conhecimentos como 𝐂𝐓𝐄s, 𝐒𝐮𝐛𝐪𝐮𝐞𝐫𝐲, 𝐉𝐎𝐈𝐍𝐬

❤️ 𝐌𝐚𝐫𝐚𝐭𝐨𝐧𝐢𝐬𝐭𝐚 𝐝𝐨 𝐒𝐐𝐋
Consegue usar conceitos avançados com tranquilidade.
Conhece e domina termos como: ""Desempenho da consulta, Ordem de execução, 𝐖𝐢𝐧𝐝𝐨𝐰 𝐅𝐮𝐧𝐜𝐭𝐢𝐨𝐧, 𝐂𝐓𝐄 e 𝐒𝐮𝐛𝐪𝐮𝐞𝐫𝐢𝐞𝐬""

A analogia com corrida é porque comecei a correr.... dos problemas.... 

Sua resposta vai me ajudar a saber que tipo de conteúdo devo focar em trazer aqui. 

Se tiver sugestão do que gostaria de conhecer sobre SQL deixa nos comentários ai também.";0;0;0;0;0;0;pt;Image;public;;;10;2;;0;;;;;10;2;0;2025-03-06T21:48:51.138Z;;;2025-01-21T12:00:16.262Z;2025-01-21T12:00:16.262Z;2025-01-21T12:00:16.262Z;;360;;https://www.linkedin.com/feed/update/urn:li:share:7287275790449201153;https://depository.authoredup.com/images/IMG_YAjVLh9djZHmH7d9pi5cbb9M9xErnh;;Thanael Butewicz;;;8;0;1;1;0;0;0;1040;243;22;24;58320;3.79
urn:li:share:7286859524785762304;"Como vou defender o trabalho presencial se o remoto me permite isso. 

Nenhum café da empresa vai bater trabalhar em café colonial. 

Por mais que eu goste da interação social que o trabalho presencial gera, ainda prefiro a liberdade que o remoto me permite ter. 

No remoto consigo adaptar como quiser a forma de trabalhar, contanto que eu mantenha minhas entregas e produtividade. 

Eu particularmente gosto de trabalhar em cafeterias e recentemente descobri que trabalhar em café colonial deixa tudo ainda melhor. 

Para quem não sabe o que é café colonial, é quando tu paga um valor X e pode consumir a vontade enquanto estiver no estabelecimento.

Então eu faço a festa já que vou ficar um bom tempo sentado lá trabalhando mesmo. 

Porém, se no presencial tiver uma mesa de sinuca e uma de ping pong que eu possa jogar durante 8 horas do expediente, aí as coisas mudam 😂 

Brincadeiras a parte, nem assim eu quero presencial.";0;0;0;0;0;0;pt;Image;public;;;481;49;;4;;;;;481;49;4;2025-03-06T21:48:51.071Z;;;2025-01-20T12:00:14.051Z;2025-01-20T12:00:14.051Z;2025-01-20T12:00:14.051Z;;51926;;https://www.linkedin.com/feed/update/urn:li:share:7286859524785762304;https://depository.authoredup.com/images/IMG_ocwSB95xjbZ4EvMk4SjidZ3tFDfcHY;;Thanael Butewicz;;;367;2;23;77;3;9;0;727;161;9;9;38640;8.78
urn:li:share:7285984312313729026;"Sabe qual é a melhor forma de manipular os dados ?


Com 𝗰𝗮𝗿𝗶𝗻𝗵𝗼… porque podem ser dados 𝘀𝗲𝗻𝘀í𝘃𝗲𝗶𝘀…";0;0;0;0;0;0;pt;Image;public;;;1313;57;;25;;;;;1313;57;25;2025-03-06T21:48:51.141Z;;;2025-01-17T12:00:12.701Z;2025-01-17T12:00:12.701Z;2025-01-17T12:00:12.701Z;;63677;;https://www.linkedin.com/feed/update/urn:li:share:7285984312313729026;https://depository.authoredup.com/images/IMG_jePtGsYmu1AbLFGYYArHpRgoLvGQYi;;Thanael Butewicz;;;383;3;7;21;898;1;0;75;17;2;2;4080;3.6
urn:li:share:7285088062999552000;"Nem só de SELECT vive o SQL 

Mas o analista pode viver só de SELECT. 😂 

Dentro da área de dados, SQL é uma das habilidades primordiais que todos os analistas devem conhecer. 

Mas quando falamos que a pessoa deve ""saber SQL"" não estamos falando de saber tudo que engloba esta linguagem. 

Para cada área de atuação os conhecimentos em SQL vão ser diferentes.

""Mas Thanael, como assim ? Não é tudo SQL ?""  

Exato é tudo SQL, porém você não precisa saber tudo, foca naquilo que a sua área usa em SQL. 

Vamos usar o termo CRUD para facilitar a explicação. CRUD significa as operações básicas de uma aplicação (Create, Read, Update, Delete).  

➡️ Nós, analistas de dados, focamos muito na parte de R (Read) ou seja, vamos se aperfeiçoar em tudo que engloba o universo de Consulta a banco de dados. 

➡️ Desenvolvedores, por sua vez, focam mais nas partes de Create, Update, Delete, com foco na criação da estrutura do banco de dados. 

Poderia ir mais a fundo e explicar sobre Engenheiros de Dados, DBAs e etc.

Mas aí ficaria melhor ao invés de usar o CRUD para explicação usar os conceitos de sub linguagens de SQL (DQL, DDL, DML, DCL, TCL, DLL)

Se você achou estranho a sigla DLL, relaxa que ela não existe como sub linguagem não, era só para ver se você tava prestando atenção. 😂";0;0;0;0;0;0;pt;Image;public;;;159;8;;4;;;;;159;8;4;2025-03-06T21:48:51.086Z;;;2025-01-16T12:00:17.885Z;2025-01-16T12:00:17.885Z;2025-01-16T12:00:17.885Z;;7415;;https://www.linkedin.com/feed/update/urn:li:share:7285088062999552000;https://depository.authoredup.com/images/IMG_WbD49TStqDP7vsVvzac3bKEZi1BwmD;;Thanael Butewicz;;;100;9;4;3;42;1;0;942;241;13;19;57840;3.32
